experiment_no,experiment_id,generated_at,dataset_fingerprint,champion_before,challenger_id,challenger_config_json,dev_champion_exact_nll,dev_challenger_exact_nll,dev_improvement,folds_won,worst_fold_regression,confirmation_run,confirmation_passed,audit_champion_exact_nll,audit_challenger_exact_nll,audit_improvement_report_only,decision,reason,champion_after
31,exp-0000031-e62e94d1eced,2026-08-22T12:31:20+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-e62e94d1eced,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918107241920695,-0.0049579368325449,1,0.0079427676741605,False,False,6.919173646423948,6.9166492477843695,0.0025243986395784,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
32,exp-0000032-192c54e9b27d,2026-08-22T12:31:30+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-192c54e9b27d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9136258403331725,-0.0004765352450224,2,0.0052973059881864,False,False,6.919173646423948,6.922598988920629,-0.0034253424966808,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
33,exp-0000033-3d158b5aa547,2026-08-22T12:31:41+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-3d158b5aa547,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1000, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.924860349879008,-0.0117110447908581,0,0.0140585418089171,False,False,6.919173646423948,6.921891036234826,-0.0027173898108783,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
34,exp-0000034-6315d659a86d,2026-08-22T12:31:51+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-6315d659a86d,"{""evolution_rate"": 0.55, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91294736996776,0.0002019351203905,3,0.0,False,False,6.919173646423948,6.921237805642209,-0.0020641592182606,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
35,exp-0000035-875f6ff9ee4d,2026-08-22T12:32:01+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-875f6ff9ee4d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912994313534792,0.0001549915533578,2,0.0010671929200958,False,False,6.919173646423948,6.920601497828119,-0.0014278514041707,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
36,exp-0000036-995ed5f8cb3d,2026-08-22T12:32:11+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-995ed5f8cb3d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.922954627518952,-0.0098053224308021,0,0.0148143606628545,False,False,6.919173646423948,6.927411593183451,-0.008237946759503,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
37,exp-0000037-999889cc06f7,2026-08-22T12:32:23+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-999889cc06f7,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913663478835783,-0.000514173747633,2,0.0025514331871381,False,False,6.919173646423948,6.922932426750188,-0.0037587803262404,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
38,exp-0000038-fa59d60b79c4,2026-08-22T12:32:34+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-fa59d60b79c4,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918025323168519,-0.0048760180803686,1,0.008773049544076,False,False,6.919173646423948,6.91606631926343,0.0031073271605182,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
39,exp-0000039-7a6e5e77f8d1,2026-08-22T12:32:45+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-7a6e5e77f8d1,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913340587620386,-0.0001912825322358,2,0.001294020611855,False,False,6.919173646423948,6.9212041518275145,-0.0020305054035665,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
40,exp-0000040-998ea1277d9a,2026-08-22T12:32:56+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-998ea1277d9a,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.922540838573056,-0.0093915334849059,0,0.0176765687239051,False,False,6.919173646423948,6.925887618874154,-0.0067139724502061,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
41,exp-0000041-1a23bf4db68f,2026-08-22T12:33:08+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-1a23bf4db68f,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.922716533752759,-0.0095672286646086,1,0.0187153389238678,False,False,6.919173646423948,6.93363378763137,-0.0144601412074223,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
42,exp-0000042-995da6bbb016,2026-08-22T12:33:17+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-995da6bbb016,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.926052854399667,-0.0129035493115168,0,0.0202179341264399,False,False,6.919173646423948,6.928819522012769,-0.0096458755888209,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
43,exp-0000043-add038b852ef,2026-08-22T12:33:28+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-add038b852ef,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912808766552978,0.0003405385351724,3,0.0,False,False,6.919173646423948,6.921965956923684,-0.0027923104997364,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
44,exp-0000044-197a06eb6b81,2026-08-22T12:33:42+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-197a06eb6b81,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913625806337695,-0.0004765012495449,2,0.0052972747921939,False,False,6.919173646423948,6.922598952480448,-0.0034253060565001,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
45,exp-0000045-b9950c99d6ed,2026-08-22T12:33:53+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b9950c99d6ed,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.923903048692307,-0.0107537436041571,0,0.0200295260340128,False,False,6.919173646423948,6.912779098860609,0.0063945475633389,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
46,exp-0000046-84197edbf764,2026-08-22T12:34:06+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-84197edbf764,"{""evolution_rate"": 0.55, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.936146829983891,-0.0229975248957412,0,0.0369913755667932,False,False,6.919173646423948,6.939557581034565,-0.0203839346106171,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
47,exp-0000047-f06ce8587cc0,2026-08-22T12:34:18+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-f06ce8587cc0,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912423812838871,0.0007254922492787,2,9.94941634129276e-05,False,False,6.919173646423948,6.921484298334128,-0.0023106519101796,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
48,exp-0000048-583ffbe1e194,2026-08-22T12:34:28+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-583ffbe1e194,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918208451299345,-0.0050591462111952,1,0.0079344879607647,False,False,6.919173646423948,6.916387323703415,0.0027863227205333,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
49,exp-0000049-8851e7279bc4,2026-08-22T12:34:42+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8851e7279bc4,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 3000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.916831185260874,-0.0036818801727243,1,0.009032410015183,False,False,6.919173646423948,6.92064369360811,-0.0014700471841617,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
50,exp-0000050-a8aa1adbbf36,2026-08-22T12:34:56+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a8aa1adbbf36,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91280873430568,0.0003405707824697,3,0.0,False,False,6.919173646423948,6.921965928441973,-0.0027922820180252,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
51,exp-0000051-cd131801f4b2,2026-08-22T12:35:09+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-cd131801f4b2,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912973720629775,0.0001755844583746,2,0.0007903556684878,False,False,6.919173646423948,6.922406451908119,-0.0032328054841705,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
52,exp-0000052-dc63cb4d6632,2026-08-22T12:35:21+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-dc63cb4d6632,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.924230578881937,-0.0110812737937866,0,0.0159825425900876,False,False,6.919173646423948,6.927003777794462,-0.0078301313705138,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
53,exp-0000053-00e0a8e685dc,2026-08-22T12:35:35+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-00e0a8e685dc,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.914770823398779,-0.0016215183106291,1,0.005570970429118,False,False,6.919173646423948,6.91881924624983,0.0003544001741175,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
54,exp-0000054-c43d242b3252,2026-08-22T12:35:46+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-c43d242b3252,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.915517445599316,-0.0023681405111659,0,0.0035440471935999,False,False,6.919173646423948,6.926481273651045,-0.0073076272270968,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
55,exp-0000055-fda387237a02,2026-08-22T12:35:58+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-fda387237a02,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.924699081200252,-0.0115497761121021,0,0.0184254042761757,False,False,6.919173646423948,6.922305854164983,-0.0031322077410349,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
56,exp-0000056-af0d379661e6,2026-08-22T12:36:11+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-af0d379661e6,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.923308470857009,-0.0101591657688588,0,0.0167142770178703,False,False,6.919173646423948,6.924334716082354,-0.0051610696584063,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
57,exp-0000057-fccc5aeea06a,2026-08-22T12:36:23+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-fccc5aeea06a,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.919331792955532,-0.0061824878673819,1,0.0123954053830797,False,False,6.919173646423948,6.922456361819399,-0.0032827153954508,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
58,exp-0000058-da9199b3f62c,2026-08-22T12:36:36+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-da9199b3f62c,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912914225991976,0.000235079096174,1,0.0006808698836282,False,False,6.919173646423948,6.920068883574878,-0.0008952371509298,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
59,exp-0000059-8eac8a9d74e7,2026-08-22T12:36:48+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8eac8a9d74e7,"{""evolution_rate"": 0.4, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.9167811947242654,-0.0036318896361153,1,0.0098291719655865,False,False,6.919173646423948,6.920801752072488,-0.0016281056485398,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
60,exp-0000060-b06e67093304,2026-08-22T12:36:58+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b06e67093304,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913281421045439,-0.0001321159572889,2,0.0021340027693144,False,False,6.919173646423948,6.9227787617193135,-0.0036051152953655,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
61,exp-0000061-3bc030dac9ea,2026-08-22T12:37:11+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-3bc030dac9ea,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912735645857143,0.0004136592310075,2,0.0021294401215987,False,False,6.919173646423948,6.919600177615164,-0.0004265311912163,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
62,exp-0000062-a56396615410,2026-08-22T12:37:21+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a56396615410,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.920961793635054,-0.0078124885469037,0,0.0180340212614877,False,False,6.919173646423948,6.915392235758326,0.0037814106656215,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
63,exp-0000063-d4e308a74216,2026-08-22T12:37:33+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d4e308a74216,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9158137155810095,-0.0026644104928594,0,0.0046790895438411,False,False,6.919173646423948,6.927489652273738,-0.0083160058497897,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
64,exp-0000064-2a741e221568,2026-08-22T12:37:43+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-2a741e221568,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.925024592003864,-0.0118752869157141,0,0.0209804564459874,False,False,6.919173646423948,6.913391060481263,0.0057825859426854,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
65,exp-0000065-f07e940b5e3b,2026-08-22T12:37:53+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-f07e940b5e3b,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.919277199491693,-0.0061278944035425,0,0.0120907604200022,False,False,6.919173646423948,6.9175543970642375,0.0016192493597104,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
66,exp-0000066-d6f1bef4514d,2026-08-22T12:38:04+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d6f1bef4514d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9270797391030605,-0.0139304340149104,0,0.0186460997396356,False,False,6.919173646423948,6.923350771550805,-0.0041771251268567,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
67,exp-0000067-c1cf6c6854bf,2026-08-22T12:38:14+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-c1cf6c6854bf,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9137554632568055,-0.0006061581686553,2,0.0052973059881864,False,False,6.919173646423948,6.922742487773,-0.0035688413490522,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
68,exp-0000068-9ad0ba7ea48d,2026-08-22T12:38:24+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9ad0ba7ea48d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 750, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.92583561143761,-0.0126863063494599,0,0.0215263706108457,False,False,6.919173646423948,6.925860733666699,-0.0066870872427511,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
69,exp-0000069-61e49269630c,2026-08-22T12:38:36+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-61e49269630c,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912908917066933,0.0002403880212167,2,0.002482177007649,False,False,6.919173646423948,6.918697312650438,0.00047633377351,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
